181 72.77626758 73.33769056 75.14917297
182 73.04598512 73.51520677 75.06219070
183 73.05701171 73.45319780 74.99557135
184 72.87671447 73.54051419 74.99075392
185 72.80612462 73.58105548 75.15522281
186 72.84050333 73.54344149 74.94364650
187 72.79546404 73.62295528 74.89252273
188 72.89981840 73.39810127 75.09693182
189 73.07797278 73.62938206 74.99465922
190 72.81831313 73.59573571 75.13332602
191 72.90594927 73.36908969 75.07313160
192 72.96824142 73.38096703 74.95954797
193 72.99032133 73.56975306 75.10017251
194 73.05156103 73.35861991 75.01804827
195 73.00691323 73.35986890 75.09645733
196 73.04149256 73.62948534 75.08185307
197 72.84622020 73.41233432 75.06202220
198 73.01815181 73.50460309 74.89587955
199 72.87004901 73.37580246 75.02030229
200 73.04525934 73.43838791 74.98089396
201 73.07441669 73.58236689 74.87543169
202 73.11101499 73.47003120 75.16614636
203 72.92359755 73.59592299 75.14403868
204 73.11353685 73.57098315 75.03566977
205 73.04926522 73.49047587 74.95349464
206 73.01968742 73.38509147 75.07707077
207 73.09377806 73.52953350 74.92442077
208 72.92045973 73.48978983 75.12885133
209 72.95480241 73.62749334 75.03366766
210 72.93298917 73.51296786 75.08147701
211 72.90621155 73.55478213 75.16619696
212 72.87737795 73.61744335 74.99645829
213 72.88932334 73.41184523 75.02157228
214 72.90404040 73.46303815 75.12109130
215 73.15599794 73.49248437 75.08666753
216 73.15883385 73.50804672 75.18203049
217 73.04192592 73.51776213 74.95450207
218 72.90825372 73.44059449 74.95377316
219 73.00440061 73.56057952 74.97036989
220 73.12978642 73.40266011 75.17329285
221 72.89309821 73.69557099 75.01434339
222 73.00828939 73.55432008 74.91014058
223 72.92230953 73.47718705 75.08409373
224 73.04756967 73.67141911 75.09431111
225 73.06210013 73.60878165 75.17555228
226 73.10070448 73.52934180 75.01770564
227 73.08654511 73.53800201 74.99649559
228 73.03027652 73.54292762 75.06340192
229 73.05836062 73.65983271 75.19353897
230 72.94148220 73.56828987 75.21801633
231 73.20815744 73.63043128 74.94419711
232 73.20981252 73.56792107 75.05745835
233 73.12523393 73.43784831 75.07656136
234 72.99780386 73.44859230 75.22158538
235 72.96553440 73.52574325 75.14935615
236 72.94807650 73.73693827 75.08725007
237 73.04856611 73.55346528 75.22593970
238 72.97744426 73.56421962 75.19517082
239 73.04480785 73.50290043 75.00215088
240 73.06802680 73.64093768 75.25968255
241 73.05615613 73.54741377 75.21960744
242 73.01290604 73.65002781 75.22766031
243 73.05106138 73.56451706 75.14472427
244 72.98493894 73.62249310 75.25886499
245 73.03818791 73.53326044 75.22806260
246 73.21208511 73.73229406 75.06697329
247 73.12318152 73.58245835 75.09302771
248 73.03528583 73.54877515 75.24392672
249 73.16876963 73.77875126 75.12643906
250 73.00396026 73.71604200 75.02486916
